branchId,departmentId,serviceType,sameDepartmentPeopleAhead,dayOfWeek,hourOfDay,actualWaitMinutes
651b2c3e,deptA,kiosk,12,0,14,170.39
651b2c3f,deptB,online,2,0,15,31.76
651b2c3e,deptA,walk-in,13,2,9,185.19
651b2c3e,deptC,kiosk,17,6,10,235.42
651b2c3f,deptC,walk-in,1,0,15,16.20
651b2c3d,deptC,kiosk,18,5,12,155.26
651b2c3f,deptA,online,12,6,19,104.22
651b2c3e,deptA,walk-in,18,2,17,284.32
651b2c3f,deptC,kiosk,6,1,20,55.41
651b2c3f,deptB,kiosk,0,5,20,11.80
651b2c3e,deptB,kiosk,2,3,9,58.47
651b2c3d,deptC,kiosk,3,0,15,35.56
651b2c3d,deptC,online,7,5,14,59.29
651b2c3e,deptB,kiosk,3,4,16,74.88
651b2c3e,deptA,kiosk,4,3,14,62.79
651b2c3d,deptB,online,8,3,14,118.13
651b2c3d,deptB,kiosk,4,0,9,83.61
651b2c3d,deptC,kiosk,7,0,20,71.29
651b2c3d,deptC,walk-in,12,6,18,151.56
651b2c3e,deptB,kiosk,9,5,20,228.39
651b2c3d,deptC,online,4,2,14,31.87
651b2c3e,deptA,online,10,0,19,150.54
651b2c3f,deptC,online,8,5,18,50.70
651b2c3d,deptC,online,3,4,16,15.13
651b2c3d,deptC,kiosk,15,5,12,191.87
651b2c3f,deptA,walk-in,16,6,18,209.15
651b2c3e,deptA,online,2,4,16,18.77
651b2c3e,deptB,kiosk,10,5,9,222.16
651b2c3e,deptC,kiosk,2,0,14,30.19
651b2c3d,deptC,walk-in,23,2,10,237.13
651b2c3e,deptA,walk-in,22,1,12,355.38
651b2c3e,deptA,walk-in,20,4,12,428.02
651b2c3f,deptA,online,7,6,15,71.91
651b2c3e,deptA,kiosk,12,4,13,188.02
651b2c3d,deptA,walk-in,15,1,17,250.20
651b2c3e,deptA,walk-in,3,5,17,66.96
651b2c3d,deptB,walk-in,9,1,8,155.28
651b2c3d,deptB,online,5,2,13,111.61
651b2c3e,deptA,kiosk,10,5,18,181.35
651b2c3d,deptB,kiosk,10,6,20,186.49
651b2c3d,deptB,kiosk,10,6,11,261.82
651b2c3f,deptB,online,19,6,17,306.85
651b2c3d,deptB,online,12,3,15,195.13
651b2c3d,deptB,walk-in,15,3,10,253.49
651b2c3e,deptC,walk-in,15,4,11,221.82
651b2c3e,deptA,kiosk,13,5,15,173.50
651b2c3e,deptC,walk-in,10,3,8,131.72
651b2c3d,deptA,kiosk,12,3,19,104.22
651b2c3f,deptA,walk-in,3,3,9,39.25
651b2c3f,deptB,online,12,1,10,157.85
651b2c3d,deptB,online,12,6,9,191.16
651b2c3d,deptA,online,5,1,8,41.55
651b2c3d,deptC,kiosk,20,6,10,210.91
651b2c3d,deptC,kiosk,2,5,9,27.75
651b2c3f,deptC,walk-in,14,3,16,126.17
651b2c3f,deptA,kiosk,10,6,9,117.38
651b2c3f,deptA,walk-in,3,2,8,36.01
651b2c3d,deptA,walk-in,7,5,8,93.08
651b2c3f,deptC,walk-in,11,0,16,115.16
651b2c3e,deptC,walk-in,19,6,12,339.69
651b2c3d,deptC,kiosk,9,3,15,86.12
651b2c3d,deptB,walk-in,7,5,15,96.47
651b2c3e,deptC,walk-in,7,5,13,98.26
651b2c3e,deptB,online,2,5,20,46.26
651b2c3f,deptA,walk-in,14,2,20,140.20
651b2c3e,deptB,online,14,1,12,221.03
651b2c3d,deptB,online,12,4,18,185.94
651b2c3e,deptA,walk-in,13,0,12,291.29
651b2c3d,deptB,walk-in,7,3,19,148.85
651b2c3e,deptC,kiosk,9,1,9,112.22
651b2c3f,deptA,kiosk,7,4,18,105.93
651b2c3d,deptA,kiosk,9,6,12,161.60
651b2c3f,deptB,walk-in,7,5,20,106.23
651b2c3d,deptA,kiosk,5,3,18,51.39
651b2c3d,deptC,walk-in,7,4,17,105.12
651b2c3e,deptB,walk-in,1,3,16,50.87
651b2c3f,deptA,walk-in,14,6,14,146.88
651b2c3d,deptB,online,15,2,11,181.13
651b2c3e,deptC,kiosk,3,0,20,35.85
651b2c3f,deptA,walk-in,17,1,10,164.25
651b2c3d,deptC,walk-in,12,3,10,133.16
651b2c3d,deptB,kiosk,17,4,17,332.97
651b2c3e,deptC,online,13,4,20,82.64
651b2c3f,deptA,walk-in,4,2,16,57.51
651b2c3f,deptB,kiosk,5,1,18,105.99
651b2c3d,deptC,kiosk,12,1,14,109.56
651b2c3e,deptB,kiosk,0,2,15,19.34
651b2c3f,deptB,walk-in,1,1,20,25.58
651b2c3e,deptC,walk-in,9,6,12,188.48
651b2c3f,deptC,kiosk,10,0,13,97.92
651b2c3f,deptB,walk-in,20,3,12,398.82
651b2c3e,deptB,kiosk,12,2,13,249.94
651b2c3f,deptB,walk-in,2,2,14,44.92
651b2c3e,deptC,kiosk,7,5,13,81.56
651b2c3e,deptB,online,20,2,10,313.31
651b2c3e,deptB,kiosk,5,3,8,120.82
651b2c3d,deptC,walk-in,18,6,18,369.41
651b2c3d,deptA,walk-in,12,4,8,145.33
651b2c3f,deptC,kiosk,5,2,17,54.44
651b2c3e,deptC,online,4,5,16,32.85
651b2c3e,deptC,online,9,6,18,125.35
651b2c3f,deptB,kiosk,5,2,9,50.45
651b2c3d,deptB,kiosk,3,2,15,43.51
651b2c3f,deptB,online,13,0,13,218.39
651b2c3f,deptB,online,10,6,15,120.17
651b2c3d,deptA,kiosk,6,3,19,66.56
651b2c3f,deptA,walk-in,15,4,13,198.97
651b2c3d,deptA,kiosk,11,1,18,121.38
651b2c3d,deptB,online,21,4,10,240.72
651b2c3e,deptA,online,19,3,17,254.48
651b2c3d,deptB,walk-in,16,6,10,379.90
651b2c3d,deptA,walk-in,10,0,14,136.03
651b2c3f,deptB,kiosk,15,0,20,198.04
651b2c3d,deptB,walk-in,15,5,9,278.50
651b2c3e,deptB,walk-in,5,0,13,227.80
651b2c3e,deptC,kiosk,0,5,20,8.15
651b2c3e,deptB,kiosk,19,6,18,493.47
651b2c3d,deptA,walk-in,13,4,16,175.52
651b2c3f,deptB,walk-in,1,4,15,32.28
651b2c3d,deptB,walk-in,8,6,16,197.45
651b2c3e,deptA,walk-in,14,5,19,332.81
651b2c3e,deptC,kiosk,12,3,16,139.46
651b2c3d,deptC,kiosk,21,2,11,225.90
651b2c3f,deptB,kiosk,4,0,15,67.35
651b2c3d,deptB,online,23,4,12,374.99
651b2c3e,deptA,kiosk,9,6,13,179.54
651b2c3d,deptA,kiosk,18,1,12,225.68
651b2c3d,deptC,online,14,6,16,103.09
651b2c3e,deptA,online,0,6,15,11.54
651b2c3f,deptC,walk-in,12,3,16,89.50
651b2c3d,deptC,online,16,5,10,120.86
651b2c3e,deptB,walk-in,14,4,16,304.92
651b2c3e,deptA,walk-in,3,4,14,53.31
651b2c3f,deptA,online,11,0,11,105.21
651b2c3f,deptB,online,13,1,9,108.58
651b2c3d,deptA,online,7,0,10,79.95
651b2c3d,deptC,kiosk,21,1,11,201.18
651b2c3e,deptB,kiosk,2,4,14,59.62
651b2c3e,deptC,online,13,2,13,132.48
651b2c3f,deptA,kiosk,15,1,10,156.55
651b2c3e,deptB,walk-in,12,1,12,325.92
651b2c3f,deptB,walk-in,13,6,9,231.40
651b2c3d,deptB,online,7,0,18,116.45
651b2c3e,deptA,walk-in,19,4,17,305.59
651b2c3d,deptB,online,20,5,12,306.00
651b2c3f,deptA,online,10,4,18,101.39
651b2c3d,deptC,walk-in,1,4,14,18.82
651b2c3f,deptC,walk-in,4,3,13,63.06
651b2c3f,deptC,walk-in,8,3,13,89.85
651b2c3e,deptB,kiosk,0,0,13,22.48
651b2c3f,deptC,online,4,3,9,26.98
651b2c3f,deptC,kiosk,4,4,14,33.75
651b2c3e,deptB,online,4,4,15,90.22
651b2c3e,deptC,kiosk,8,5,8,83.98
651b2c3e,deptC,walk-in,3,5,9,46.85
651b2c3d,deptC,kiosk,9,6,13,126.01
651b2c3f,deptC,walk-in,4,4,9,44.34
651b2c3f,deptB,online,19,4,11,257.48
651b2c3d,deptB,kiosk,3,6,9,45.44
651b2c3e,deptC,online,8,3,19,94.36
651b2c3d,deptB,online,11,5,19,194.64
651b2c3f,deptB,kiosk,5,6,16,99.16
651b2c3f,deptA,kiosk,14,6,10,138.35
651b2c3f,deptB,online,0,3,14,9.79
651b2c3e,deptB,walk-in,20,2,10,502.72
651b2c3d,deptB,kiosk,12,3,10,212.31
651b2c3f,deptB,walk-in,14,6,8,240.87
651b2c3e,deptC,online,14,6,14,112.11
651b2c3e,deptB,kiosk,12,1,14,167.80
651b2c3d,deptC,walk-in,9,5,16,120.71
651b2c3e,deptB,walk-in,0,6,20,28.38
651b2c3e,deptC,walk-in,11,2,11,158.76
651b2c3d,deptA,online,20,2,12,192.88
651b2c3f,deptA,kiosk,17,0,17,186.24
651b2c3e,deptA,walk-in,9,4,10,154.41
651b2c3d,deptC,walk-in,10,4,18,161.48
651b2c3d,deptC,online,12,3,15,108.13
651b2c3d,deptB,walk-in,15,6,15,406.46
651b2c3d,deptC,walk-in,0,4,20,7.14
651b2c3e,deptA,kiosk,10,0,17,198.53
651b2c3d,deptC,kiosk,12,6,18,181.71
651b2c3f,deptC,online,18,0,12,176.15
651b2c3f,deptB,walk-in,8,5,9,142.75
651b2c3f,deptC,walk-in,13,2,18,151.72
651b2c3e,deptA,walk-in,17,3,12,333.14
651b2c3f,deptB,online,16,1,11,180.46
651b2c3e,deptC,kiosk,14,5,11,183.34
651b2c3e,deptC,kiosk,19,1,10,194.69
651b2c3d,deptC,online,1,5,8,8.74
651b2c3e,deptA,walk-in,13,5,8,244.18
651b2c3e,deptC,walk-in,11,6,20,192.86
651b2c3f,deptC,online,2,0,13,25.77
651b2c3d,deptB,online,13,4,8,189.13
651b2c3d,deptC,walk-in,13,3,15,116.75
651b2c3f,deptA,kiosk,14,3,12,154.97
651b2c3d,deptA,walk-in,10,6,16,148.23
651b2c3f,deptC,walk-in,10,0,20,73.18
651b2c3e,deptC,kiosk,15,5,17,180.55
651b2c3d,deptC,online,12,6,19,132.13
651b2c3e,deptC,kiosk,8,1,17,119.71
651b2c3f,deptB,walk-in,1,3,8,25.43
651b2c3f,deptB,kiosk,10,3,11,170.84
651b2c3d,deptB,kiosk,10,5,18,228.12
651b2c3e,deptA,walk-in,0,0,13,26.17
651b2c3d,deptA,walk-in,14,1,15,153.56
651b2c3f,deptB,walk-in,3,5,9,60.81
651b2c3d,deptA,walk-in,15,4,20,183.72
651b2c3e,deptB,walk-in,14,0,10,400.14
651b2c3f,deptA,online,0,4,8,7.58
651b2c3d,deptA,walk-in,4,6,15,73.60
651b2c3e,deptA,online,5,2,14,68.98
651b2c3f,deptC,walk-in,22,2,11,252.37
651b2c3f,deptB,kiosk,13,4,9,174.36
651b2c3e,deptB,walk-in,8,3,20,194.20
651b2c3d,deptC,walk-in,8,2,18,99.73
651b2c3d,deptB,kiosk,14,6,17,321.11
651b2c3d,deptA,kiosk,13,4,19,196.93
651b2c3e,deptC,online,14,6,10,156.65
651b2c3d,deptB,online,11,3,13,149.76
651b2c3f,deptB,online,8,3,19,149.08
651b2c3f,deptA,online,1,3,14,16.72
651b2c3e,deptA,walk-in,14,2,10,275.78
651b2c3e,deptC,online,22,5,10,162.59
651b2c3e,deptB,walk-in,13,1,12,432.25
651b2c3f,deptA,kiosk,13,0,19,137.58
651b2c3e,deptA,kiosk,8,6,18,159.16
651b2c3e,deptA,online,11,1,20,87.00
651b2c3d,deptA,kiosk,12,6,8,194.45
651b2c3d,deptB,kiosk,19,1,12,310.60
651b2c3d,deptC,online,21,2,12,203.01
651b2c3d,deptB,online,2,3,15,31.11
651b2c3f,deptA,kiosk,14,0,20,144.02
651b2c3f,deptC,online,1,4,13,13.79
651b2c3f,deptC,kiosk,11,0,9,103.45
651b2c3f,deptB,walk-in,12,2,15,153.01
651b2c3f,deptC,online,20,6,10,170.19
651b2c3e,deptA,kiosk,10,4,16,113.28
651b2c3d,deptA,online,0,0,20,7.22
651b2c3f,deptB,walk-in,8,6,13,251.89
651b2c3d,deptB,kiosk,13,0,19,313.15
651b2c3d,deptB,kiosk,23,0,11,472.43
651b2c3f,deptA,walk-in,6,0,15,97.56
651b2c3f,deptB,online,21,3,12,298.19
651b2c3e,deptB,walk-in,10,6,10,292.10
651b2c3d,deptB,online,5,4,13,70.73
651b2c3f,deptB,walk-in,15,1,9,248.76
651b2c3e,deptA,online,5,4,17,78.84
651b2c3e,deptA,online,16,2,17,194.57
651b2c3d,deptC,kiosk,11,6,11,154.39
651b2c3f,deptC,kiosk,12,3,20,58.85
651b2c3d,deptC,walk-in,18,3,18,278.77
651b2c3f,deptB,kiosk,11,5,15,147.15
651b2c3e,deptC,online,20,2,11,234.55
651b2c3e,deptC,kiosk,9,4,17,114.34
651b2c3d,deptB,walk-in,12,2,13,276.89
651b2c3d,deptA,kiosk,2,4,20,28.38
651b2c3d,deptB,walk-in,12,6,8,267.74
651b2c3f,deptA,online,4,2,16,23.70
651b2c3e,deptB,online,13,2,11,312.97
651b2c3f,deptB,walk-in,13,0,18,295.74
651b2c3e,deptA,kiosk,10,0,18,198.84
651b2c3d,deptC,kiosk,3,4,14,33.27
651b2c3d,deptA,kiosk,12,4,14,127.19
651b2c3d,deptA,walk-in,5,4,15,66.16
651b2c3e,deptA,kiosk,5,6,8,98.25
651b2c3d,deptC,kiosk,14,1,11,112.10
651b2c3d,deptC,walk-in,10,1,16,123.89
651b2c3f,deptC,walk-in,21,2,11,164.82
651b2c3d,deptA,kiosk,2,5,14,31.11
651b2c3f,deptB,walk-in,0,0,8,23.89
651b2c3d,deptB,walk-in,5,0,15,110.50
651b2c3e,deptB,walk-in,15,2,15,251.72
651b2c3e,deptA,kiosk,15,2,16,161.87
651b2c3f,deptA,walk-in,9,0,17,133.47
651b2c3e,deptA,walk-in,0,3,16,17.05
651b2c3f,deptB,walk-in,7,5,17,146.76
651b2c3d,deptA,walk-in,5,3,8,82.41
651b2c3d,deptA,walk-in,18,1,12,245.23
651b2c3d,deptC,kiosk,13,1,16,119.41
651b2c3e,deptA,walk-in,9,0,15,218.86
651b2c3e,deptC,online,1,5,20,16.14
651b2c3f,deptA,online,5,0,13,57.37
651b2c3f,deptA,online,8,2,18,90.27
651b2c3d,deptA,walk-in,15,2,14,219.83
651b2c3d,deptB,kiosk,9,4,15,166.52
651b2c3d,deptC,kiosk,12,4,16,105.00
651b2c3e,deptB,online,8,6,19,140.88
651b2c3f,deptB,online,10,0,17,185.81
651b2c3e,deptC,kiosk,0,1,16,9.08
651b2c3f,deptB,online,17,6,19,221.86
651b2c3d,deptA,kiosk,12,0,10,147.86
651b2c3e,deptB,walk-in,11,1,20,263.33
651b2c3d,deptA,walk-in,13,0,15,221.97
651b2c3e,deptC,walk-in,6,6,10,82.05
651b2c3f,deptA,kiosk,3,0,20,36.63
651b2c3e,deptB,walk-in,9,1,14,268.62
651b2c3d,deptC,walk-in,17,5,10,169.14
651b2c3e,deptB,kiosk,10,6,14,197.41
651b2c3e,deptC,kiosk,1,1,16,19.42
651b2c3f,deptB,walk-in,17,4,18,308.94
651b2c3e,deptB,online,2,0,20,47.66
651b2c3d,deptB,online,14,6,12,277.21
651b2c3d,deptB,kiosk,14,6,10,210.11
651b2c3f,deptA,kiosk,23,4,17,272.31
651b2c3e,deptA,kiosk,15,1,16,152.34
651b2c3e,deptA,online,18,6,17,277.02
651b2c3e,deptA,kiosk,6,0,19,107.18
651b2c3d,deptC,online,11,0,17,137.18
651b2c3d,deptA,kiosk,6,6,10,79.71
651b2c3f,deptC,online,11,0,18,88.06
651b2c3f,deptC,walk-in,10,2,15,96.53
651b2c3d,deptC,kiosk,12,6,9,143.38
651b2c3d,deptB,kiosk,5,4,14,80.74
651b2c3e,deptA,online,22,5,12,309.91
651b2c3e,deptA,walk-in,1,3,15,28.54
651b2c3e,deptB,kiosk,4,2,13,101.90
651b2c3f,deptB,online,13,4,19,198.83
651b2c3e,deptC,online,18,3,10,195.84
651b2c3f,deptA,online,10,2,10,93.09
651b2c3e,deptC,online,9,2,12,115.20
651b2c3e,deptC,walk-in,15,3,20,146.42
651b2c3f,deptB,kiosk,21,0,12,315.72
651b2c3e,deptC,online,10,1,19,93.29
651b2c3f,deptA,walk-in,1,1,13,30.80
651b2c3f,deptB,online,5,4,8,57.67
651b2c3f,deptA,walk-in,18,3,19,229.74
651b2c3f,deptA,online,9,5,8,57.56
651b2c3d,deptB,walk-in,0,2,13,24.18
651b2c3e,deptA,walk-in,2,4,8,37.63
651b2c3d,deptA,walk-in,19,4,11,265.84
651b2c3e,deptC,walk-in,12,2,14,124.13
651b2c3f,deptA,walk-in,12,1,14,99.38
651b2c3e,deptA,kiosk,8,5,20,123.85
651b2c3f,deptB,kiosk,5,3,14,74.86
651b2c3f,deptB,kiosk,8,4,20,112.21
651b2c3e,deptA,walk-in,13,4,10,301.70
651b2c3d,deptC,online,20,0,12,191.90
651b2c3f,deptB,walk-in,23,2,17,458.63
651b2c3e,deptB,kiosk,9,1,18,225.45
651b2c3e,deptC,walk-in,1,3,16,19.62
651b2c3e,deptB,kiosk,12,4,20,287.61
651b2c3e,deptB,walk-in,7,1,8,162.60
651b2c3d,deptB,kiosk,12,2,20,193.29
651b2c3d,deptC,kiosk,14,5,8,105.51
651b2c3d,deptB,walk-in,22,1,18,416.38
651b2c3f,deptC,kiosk,14,0,12,157.05
651b2c3e,deptA,walk-in,1,1,8,28.92
651b2c3d,deptC,online,2,0,13,36.29
651b2c3d,deptA,online,6,6,8,67.75
651b2c3d,deptB,online,9,1,19,173.23
651b2c3f,deptB,online,15,0,14,234.22
651b2c3d,deptC,online,5,2,18,55.24
651b2c3e,deptA,kiosk,15,2,12,240.05
651b2c3f,deptA,online,23,0,11,281.26
651b2c3d,deptC,walk-in,0,0,20,10.58
651b2c3f,deptA,walk-in,9,5,17,108.93
651b2c3e,deptA,kiosk,4,3,8,57.18
651b2c3e,deptA,kiosk,15,3,14,166.54
651b2c3d,deptC,online,18,5,12,124.88
651b2c3d,deptA,online,10,1,13,83.61
651b2c3f,deptB,walk-in,14,0,9,274.83
651b2c3f,deptB,walk-in,15,6,13,389.06
651b2c3d,deptA,online,16,2,18,190.68
651b2c3f,deptB,walk-in,2,4,8,37.00
651b2c3f,deptA,walk-in,10,4,18,127.97
651b2c3e,deptC,kiosk,12,2,15,123.39
651b2c3d,deptC,kiosk,8,6,8,83.06
651b2c3f,deptC,walk-in,10,0,10,109.11
651b2c3e,deptC,online,15,4,19,153.16
651b2c3f,deptB,online,13,1,20,125.36
651b2c3e,deptA,kiosk,12,1,16,153.52
651b2c3e,deptC,online,19,0,17,208.84
651b2c3f,deptB,online,17,0,11,296.35
651b2c3d,deptB,kiosk,19,1,17,311.43
651b2c3f,deptB,walk-in,16,6,18,279.47
651b2c3e,deptC,kiosk,12,2,17,156.76
651b2c3e,deptB,online,18,1,18,316.99
651b2c3d,deptB,walk-in,25,5,11,730.94
651b2c3f,deptA,kiosk,11,6,15,96.13
651b2c3d,deptC,online,9,4,18,82.92
651b2c3f,deptC,kiosk,8,3,19,87.43
651b2c3e,deptC,online,8,2,20,62.31
651b2c3e,deptC,online,6,5,16,57.38
651b2c3e,deptC,walk-in,19,6,12,321.13
651b2c3d,deptA,walk-in,4,0,18,133.40
651b2c3f,deptC,online,3,4,15,17.98
651b2c3f,deptA,walk-in,8,1,20,104.14
651b2c3f,deptA,kiosk,16,2,18,179.37
651b2c3f,deptC,kiosk,8,5,11,85.08
651b2c3f,deptC,online,4,5,15,24.75
651b2c3d,deptA,kiosk,13,5,15,148.72
651b2c3f,deptB,walk-in,5,3,20,100.54
651b2c3e,deptA,walk-in,3,3,16,52.55
651b2c3f,deptC,walk-in,4,5,16,39.59
651b2c3f,deptB,walk-in,15,3,15,227.87
651b2c3e,deptB,walk-in,2,3,13,62.32
651b2c3f,deptA,kiosk,10,5,15,98.27
651b2c3e,deptC,walk-in,1,6,16,33.20
651b2c3f,deptC,online,23,0,10,179.82
651b2c3e,deptA,walk-in,8,2,11,188.09
651b2c3d,deptA,kiosk,17,1,10,215.77
651b2c3f,deptB,walk-in,5,0,16,111.24
651b2c3d,deptA,walk-in,14,1,14,196.26
651b2c3d,deptC,online,13,6,14,91.30
651b2c3f,deptA,kiosk,12,2,14,86.71
651b2c3f,deptC,kiosk,14,1,19,128.56
651b2c3f,deptC,kiosk,8,6,12,69.04
651b2c3e,deptC,kiosk,13,6,9,161.89
651b2c3d,deptB,online,2,3,8,36.58
651b2c3f,deptC,walk-in,22,5,10,158.83
651b2c3e,deptB,online,9,1,8,158.76
651b2c3d,deptC,online,7,6,14,45.25
651b2c3f,deptC,online,1,2,20,10.38
651b2c3e,deptC,walk-in,7,1,19,103.46
651b2c3f,deptC,online,0,4,13,8.60
651b2c3d,deptB,kiosk,15,2,17,333.00
651b2c3e,deptB,online,10,2,20,148.98
651b2c3d,deptB,walk-in,17,1,19,461.12
651b2c3e,deptC,online,12,2,14,108.66
651b2c3f,deptC,online,2,6,8,19.72
651b2c3d,deptC,online,19,3,18,145.97
651b2c3f,deptC,online,5,6,20,33.69
651b2c3e,deptB,kiosk,6,5,16,123.01
651b2c3e,deptB,kiosk,5,4,8,84.88
651b2c3e,deptC,walk-in,16,4,19,216.76
651b2c3d,deptB,kiosk,7,3,20,109.30
651b2c3f,deptB,walk-in,14,5,18,286.91
651b2c3e,deptB,kiosk,15,6,9,300.56
651b2c3e,deptC,online,7,0,13,76.81
651b2c3f,deptC,walk-in,7,6,14,87.81
651b2c3f,deptB,kiosk,11,2,11,192.08
651b2c3f,deptB,walk-in,12,2,8,227.35
651b2c3d,deptB,online,10,4,12,131.00
651b2c3f,deptC,kiosk,13,6,10,132.44
651b2c3e,deptC,kiosk,0,1,9,10.39
651b2c3f,deptA,kiosk,6,2,20,54.86
651b2c3f,deptC,kiosk,3,3,17,36.80
651b2c3d,deptC,kiosk,20,4,10,165.88
651b2c3e,deptC,walk-in,8,3,8,117.22
651b2c3d,deptB,online,19,6,18,282.62
651b2c3f,deptA,walk-in,14,4,8,143.34
651b2c3d,deptB,walk-in,13,2,19,315.14
651b2c3d,deptB,walk-in,18,3,18,364.91
651b2c3f,deptA,kiosk,1,5,9,12.05
651b2c3f,deptA,online,21,2,10,142.93
651b2c3d,deptC,online,9,1,10,70.62
651b2c3d,deptA,walk-in,1,5,14,25.76
651b2c3d,deptB,online,15,5,15,173.94
651b2c3e,deptC,walk-in,2,5,13,48.90
651b2c3e,deptB,online,10,6,17,282.41
651b2c3d,deptA,online,12,1,18,131.47
651b2c3e,deptB,kiosk,25,4,12,450.91
651b2c3f,deptC,kiosk,8,6,14,71.63
651b2c3e,deptC,walk-in,9,0,19,201.43
651b2c3e,deptC,online,10,2,14,93.16
651b2c3e,deptA,walk-in,18,0,12,470.54
651b2c3e,deptA,walk-in,11,6,12,228.33
651b2c3e,deptC,online,12,6,9,108.61
651b2c3f,deptB,kiosk,16,6,17,322.65
651b2c3e,deptA,kiosk,7,0,15,113.42
651b2c3d,deptA,walk-in,17,6,17,269.62
651b2c3f,deptA,online,6,4,13,59.63
651b2c3d,deptA,kiosk,0,3,13,13.43
651b2c3f,deptC,online,20,5,12,167.98
651b2c3d,deptA,kiosk,15,1,13,162.07
651b2c3d,deptC,kiosk,10,1,12,125.57
651b2c3e,deptB,online,2,2,13,63.78
651b2c3e,deptA,online,21,6,11,224.42
651b2c3e,deptC,walk-in,8,6,16,144.70
651b2c3d,deptA,online,13,2,18,165.87
651b2c3d,deptC,kiosk,13,1,16,125.59
651b2c3f,deptB,online,2,4,20,36.27
651b2c3d,deptC,walk-in,13,4,17,127.06
651b2c3f,deptB,online,11,6,20,105.54
651b2c3e,deptA,kiosk,25,3,10,379.47
651b2c3e,deptB,walk-in,10,1,11,272.82
651b2c3f,deptC,kiosk,16,5,12,159.19
651b2c3e,deptB,online,12,4,15,181.50
651b2c3e,deptB,online,0,1,13,19.78
651b2c3d,deptB,walk-in,2,3,20,73.60
651b2c3e,deptA,walk-in,16,2,19,227.60
651b2c3f,deptC,walk-in,2,6,15,25.10
651b2c3e,deptB,walk-in,11,6,13,311.86
651b2c3e,deptB,kiosk,12,6,16,324.31
651b2c3d,deptC,walk-in,13,2,20,163.52
651b2c3e,deptC,walk-in,0,6,8,16.36
651b2c3f,deptA,kiosk,9,4,16,110.17
651b2c3d,deptC,online,8,5,18,58.66
651b2c3f,deptA,online,12,6,19,120.14
651b2c3f,deptB,walk-in,2,2,13,62.30
651b2c3f,deptC,kiosk,6,1,8,52.81
651b2c3f,deptB,online,7,6,9,112.44
651b2c3d,deptA,kiosk,5,3,8,62.11
651b2c3f,deptC,walk-in,6,1,10,55.08
651b2c3f,deptA,walk-in,11,4,8,101.53
651b2c3e,deptA,kiosk,0,0,16,13.01
651b2c3f,deptA,online,7,0,16,64.98
651b2c3d,deptC,walk-in,22,6,10,232.80
651b2c3e,deptA,online,14,0,9,140.33
651b2c3d,deptC,kiosk,3,2,16,30.50
651b2c3e,deptA,kiosk,11,1,20,136.31
651b2c3d,deptA,online,8,0,18,116.01
651b2c3f,deptB,kiosk,8,3,16,132.55
651b2c3f,deptA,online,12,3,17,114.20
651b2c3e,deptA,walk-in,2,5,20,38.53
651b2c3f,deptC,online,10,6,18,91.99
651b2c3e,deptA,online,22,4,11,307.24
651b2c3f,deptA,walk-in,15,3,8,155.10
651b2c3d,deptA,walk-in,20,4,19,298.38
651b2c3e,deptC,kiosk,5,3,10,59.34
651b2c3d,deptB,kiosk,16,5,10,246.88
651b2c3f,deptC,online,0,3,9,5.62
651b2c3d,deptC,kiosk,1,1,16,18.98
651b2c3f,deptA,online,11,5,18,137.61
651b2c3d,deptA,walk-in,12,0,18,259.23
651b2c3f,deptB,online,15,2,12,152.63
651b2c3d,deptA,online,12,4,11,169.45
651b2c3d,deptB,kiosk,19,5,12,492.06
651b2c3d,deptC,online,10,2,14,64.26
651b2c3d,deptC,online,23,0,11,166.20
651b2c3d,deptC,kiosk,18,2,10,171.78
651b2c3f,deptA,online,10,4,14,62.76
651b2c3f,deptC,walk-in,7,6,13,81.32
651b2c3f,deptB,walk-in,4,0,9,100.20
651b2c3e,deptC,online,18,3,17,209.78
651b2c3f,deptB,walk-in,9,2,17,171.10
651b2c3d,deptB,kiosk,10,2,17,220.03
651b2c3d,deptA,online,23,4,11,211.27
651b2c3d,deptB,kiosk,5,5,13,114.90
651b2c3e,deptA,kiosk,12,5,13,202.60
651b2c3e,deptB,kiosk,15,5,18,355.99
651b2c3d,deptC,kiosk,10,1,8,89.59
651b2c3f,deptC,online,15,6,10,107.14
651b2c3e,deptB,kiosk,4,4,8,91.86
651b2c3e,deptC,kiosk,1,0,20,20.24
651b2c3e,deptA,walk-in,11,0,9,168.29
651b2c3e,deptC,walk-in,2,4,14,30.01
651b2c3f,deptB,walk-in,1,2,13,33.73
651b2c3d,deptA,walk-in,12,6,13,161.92
651b2c3d,deptB,walk-in,8,2,10,184.79
651b2c3e,deptC,kiosk,7,6,16,68.63
651b2c3d,deptB,online,5,5,13,78.46
651b2c3f,deptB,walk-in,10,0,9,223.88
651b2c3d,deptC,walk-in,7,2,17,89.11
651b2c3d,deptA,online,15,1,20,115.01
651b2c3d,deptA,online,10,4,18,106.62
651b2c3d,deptA,kiosk,8,6,18,128.72
651b2c3d,deptC,walk-in,18,5,17,216.44
651b2c3e,deptA,kiosk,10,5,12,112.41
651b2c3e,deptC,kiosk,16,5,10,150.06
651b2c3f,deptB,kiosk,13,0,10,167.08
651b2c3d,deptB,walk-in,9,2,19,217.85
651b2c3f,deptB,online,2,4,15,32.01
651b2c3e,deptC,walk-in,9,5,18,139.29
651b2c3f,deptA,walk-in,20,1,11,177.20
